order_id,order_date,customer_id,product_id,quantity,customer_name,email,phone_number,address_line_1,city,country,postcode,loyalty_card,PhoneNumberValid,coffee_type,roast_type,size,unit_price,price_per_100g,profit,day,month_name,year
JIG-27636-870,2020-07-13,67204-04870-LG,R-L-1,4,Alf Housaman,No email,+1 (616) 511-3898,8581 Mcguire Road,Grand Rapids,US,49518,No,True,Rob,L,1.0,11.95,1.195,0.717,Monday,July,2020
JJX-83339-346,2022-01-02,32928-18158-OW,R-L-0.2,1,Craggy Bril,No email,+1 (513) 461-0440,955 Ridge Oak Street,Cincinnati,US,45218,Yes,True,Rob,L,0.2,3.585,1.7925,0.2151,Sunday,January,2022
JKA-27899-806,2021-10-26,97005-25609-CQ,R-L-1,5,Gale Heindrick,gheindrickin@usda.gov,+1 (229) 111-7292,37 Schiller Place,Lawrenceville,US,30245,No,True,Rob,L,1.0,11.95,1.195,0.717,Tuesday,October,2021
JKC-64636-831,2022-07-05,52098-80103-FD,A-M-2.5,2,Edin Mathe,No email,+1 (404) 514-8311,49261 Merry Crossing,Lawrenceville,US,30045,Yes,True,Ara,M,2.5,25.875,1.035,2.32875,Tuesday,July,2022
JLJ-81802-619,2021-06-20,16880-78077-FB,A-L-1,6,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,US,79764,No,True,Ara,L,1.0,12.95,1.295,1.1655,Sunday,June,2021
JLN-14700-924,2020-06-28,79058-02767-CP,L-L-0.2,5,Conny Gheraldi,cgheraldi6g@opera.com,+44 (494) 875-2364,28998 Cottonwood Point,Kinloch,UK,PH43,No,True,Lib,L,0.2,4.755,2.3775,0.61815,Sunday,June,2020
JMS-48374-462,2020-11-23,49667-96708-JL,A-D-2.5,2,Florinda Matusovsky,No email,+1 (518) 618-9919,2 Moland Court,Albany,US,12205,Yes,True,Ara,D,2.5,22.885,0.9154,2.05965,Monday,November,2020
JNA-21450-177,2022-02-11,54798-14109-HC,A-D-1,3,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,US,73167,Yes,True,Ara,D,1.0,9.95,0.995,0.8955,Friday,February,2022
JOM-80930-071,2021-11-10,54904-18397-UD,L-D-1,6,Raleigh Lepere,rlepere3j@shop-pro.jp,+353 (792) 857-4513,27 Mosinee Court,Beaumont,IR,D17,No,True,Lib,D,1.0,12.95,1.295,1.6835,Wednesday,November,2021
JPB-45297-000,2022-07-01,83105-86631-IU,R-L-0.2,4,Dell Daveridge,ddaveridge9p@arstechnica.com,+1 (213) 474-2139,09652 Crowley Lane,Los Angeles,US,90065,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Friday,July,2022
JQK-64922-985,2021-11-10,23779-10274-KN,R-M-2.5,3,Bettina Leffek,bleffek48@ning.com,+1 (808) 815-3474,0688 Burning Wood Point,Honolulu,US,96805,Yes,True,Rob,M,2.5,22.885,0.9154,1.3731,Wednesday,November,2021
JQT-14347-517,2019-07-26,11621-09964-ID,R-D-1,1,Lorelei Nardoni,lnardonil2@hao123.com,No phone number,77724 Roxbury Road,Saint Louis,US,63126,No,False,Rob,D,1.0,8.95,0.895,0.537,Friday,July,2019
JSN-73975-443,2022-06-27,93047-98331-DD,L-M-0.5,1,Annabella Danzey,adanzeybn@github.com,+1 (402) 633-9913,5692 Eastwood Hill,Lincoln,US,68505,Yes,True,Lib,M,0.5,8.73,1.746,1.1349,Monday,June,2022
JSU-23781-256,2021-09-07,76499-89100-JQ,L-D-0.2,1,Mag Armistead,marmisteadeg@blogtalkradio.com,+1 (504) 611-3400,805 Kenwood Plaza,New Orleans,US,70179,No,True,Lib,D,0.2,3.885,1.9425,0.50505,Tuesday,September,2021
JSU-23781-256,2021-09-07,76499-89100-JQ,R-M-1,4,Mag Armistead,marmisteadeg@blogtalkradio.com,+1 (504) 611-3400,805 Kenwood Plaza,New Orleans,US,70179,No,True,Rob,M,1.0,9.95,0.995,0.597,Tuesday,September,2021
JTU-55897-581,2020-02-29,70290-38099-GB,R-M-0.2,5,Janifer Bagot,jbagot8i@mac.com,+1 (402) 659-3815,8580 Autumn Leaf Trail,Lincoln,US,68505,No,True,Rob,M,0.2,2.985,1.4925,0.1791,Saturday,February,2020
JUA-13580-095,2019-04-01,55265-75151-AK,R-L-0.2,4,Manuel Darrigoe,mdarrigoebu@hud.gov,+353 (973) 320-9537,744 Prairie Rose Court,Longwood,IR,D02,Yes,True,Rob,L,0.2,3.585,1.7925,0.2151,Monday,April,2019
JUO-34131-517,2019-02-13,07972-83748-JI,L-D-1,6,Rivy Farington,No email,+1 (951) 638-0879,54400 Brickson Park Center,Corona,US,92878,Yes,True,Lib,D,1.0,12.95,1.295,1.6835,Wednesday,February,2019
JVF-91003-729,2020-10-02,98536-88616-FF,A-D-2.5,3,Denny O' Ronan,dohx@redcross.org,+1 (325) 276-3690,92 Kingsford Court,San Angelo,US,76905,Yes,True,Ara,D,2.5,22.885,0.9154,2.05965,Friday,October,2020
JVW-22582-137,2021-03-23,89208-74646-UK,E-M-0.2,5,Beryle Kenwell,bkenwell6h@over-blog.com,+1 (808) 836-6023,62 Dayton Drive,Honolulu,US,96825,No,True,Exc,M,0.2,4.125,2.0625,0.45375,Tuesday,March,2021
JXP-28398-485,2021-06-11,23039-93032-FN,A-D-2.5,5,Marianna Vedmore,mvedmore9v@a8.net,+1 (336) 366-8873,368 Waubesa Way,Greensboro,US,27415,Yes,True,Ara,D,2.5,22.885,0.9154,2.05965,Friday,June,2021
JYR-22052-185,2020-01-01,39528-19971-OR,A-M-0.5,2,Wren Place,wplacei9@wsj.com,+1 (408) 106-8863,9 Artisan Avenue,Sunnyvale,US,94089,Yes,True,Ara,M,0.5,6.75,1.35,0.6075,Wednesday,January,2020
JZC-31180-557,2020-04-07,09171-42203-EB,L-M-2.5,1,Rachelle Elizabeth,relizabethh5@live.com,+1 (918) 203-3263,2668 Dixon Plaza,Tulsa,US,74184,No,True,Lib,M,2.5,33.465,1.3386,4.35045,Tuesday,April,2020
JZV-43874-185,2021-08-02,18551-80943-YQ,A-M-1,5,Freeland Missenden,No email,+1 (619) 481-1493,1 Randy Place,San Diego,US,92191,Yes,True,Ara,M,1.0,11.25,1.125,1.0125,Monday,August,2021
KAC-83089-793,2021-07-15,23806-46781-OU,E-M-1,2,Christoffer O' Shea,No email,+353 (698) 362-9201,38980 Manitowish Junction,Cill Airne,IR,N41,No,True,Exc,M,1.0,13.75,1.375,1.5125,Thursday,July,2021
KAC-83089-793,2021-07-15,23806-46781-OU,R-L-2.5,2,Christoffer O' Shea,No email,+353 (698) 362-9201,38980 Manitowish Junction,Cill Airne,IR,N41,No,True,Rob,L,2.5,27.485,1.0994,1.6491,Thursday,July,2021
KAR-24978-271,2019-01-10,23187-65750-HZ,R-M-1,6,Starr Arpin,sarpinep@moonfruit.com,+1 (804) 588-4160,12 Bobwhite Road,Richmond,US,23242,No,True,Rob,M,1.0,9.95,0.995,0.597,Thursday,January,2019
KAW-95195-329,2020-07-04,34570-99384-AF,R-D-2.5,4,Sharity Wickens,No email,+353 (724) 224-5556,5873 Lake View Parkway,Cavan,IR,H12,Yes,True,Rob,D,2.5,20.585,0.8234,1.2351,Saturday,July,2020
KBB-52530-416,2019-11-21,06488-46303-IZ,L-D-2.5,2,Orion Dyott,No email,+1 (801) 322-2923,26 Londonderry Court,Salt Lake City,US,84115,Yes,True,Lib,D,2.5,29.785,1.1914,3.87205,Thursday,November,2019
KCW-50949-318,2019-12-30,52374-27313-IV,E-L-1,5,Dell Gut,dgutq2@umich.edu,+1 (281) 648-9915,30506 Bowman Avenue,Houston,US,77293,Yes,True,Exc,L,1.0,14.85,1.485,1.6335,Monday,December,2019
KCY-61732-849,2019-03-16,11349-55147-SN,L-D-1,2,Nicolas Aiton,No email,+353 (861) 791-0313,4 Colorado Center,Dungarvan,IR,T56,No,True,Lib,D,1.0,12.95,1.295,1.6835,Saturday,March,2019
KFJ-46568-890,2019-01-20,71003-85639-HB,E-L-0.5,2,Lyell Murch,No email,+1 (260) 280-7251,18 Darwin Park,Fort Wayne,US,46896,Yes,True,Exc,L,0.5,8.91,1.782,0.9801,Sunday,January,2019
KGC-95046-911,2020-06-30,95351-96177-QV,A-M-2.5,2,Elden Andriessen,eandriessenj9@europa.eu,+1 (314) 307-5250,64390 Sommers Road,Saint Louis,US,63121,Yes,True,Ara,M,2.5,25.875,1.035,2.32875,Tuesday,June,2020
KGZ-56395-231,2021-12-06,22221-71106-JD,A-D-0.5,1,Rhona Lequeux,rlequeuxcz@newyorker.com,+1 (904) 161-6088,093 Mayfield Place,Saint Augustine,US,32092,No,True,Ara,D,0.5,5.97,1.194,0.5373,Monday,December,2021
KHG-33953-115,2021-12-13,78226-97287-JI,L-D-0.5,3,Koren Ferretti,kferrettimf@huffingtonpost.com,+353 (526) 215-2582,372 Northland Street,Balrothery,IR,K32,No,True,Lib,D,0.5,7.77,1.554,1.0101,Monday,December,2021
KHK-13105-388,2022-04-08,46242-54946-ZW,A-M-1,6,Charin Maplethorp,No email,No phone number,35 Alpine Circle,Wilmington,US,19810,Yes,False,Ara,M,1.0,11.25,1.125,1.0125,Friday,April,2022
KHO-27106-786,2020-10-10,01603-43789-TN,A-M-1,6,Brice Romera,bromeramj@list-manage.com,+353 (640) 110-9801,2311 Eastlawn Plaza,Foxrock,IR,D04,Yes,True,Ara,M,1.0,11.25,1.125,1.0125,Saturday,October,2020
KHO-27106-786,2020-10-10,01603-43789-TN,L-D-2.5,6,Brice Romera,bromeramj@list-manage.com,+353 (640) 110-9801,2311 Eastlawn Plaza,Foxrock,IR,D04,Yes,True,Lib,D,2.5,29.785,1.1914,3.87205,Saturday,October,2020
KHZ-26264-253,2021-07-20,24972-55878-KX,L-L-0.2,6,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,US,75287,No,True,Lib,L,0.2,4.755,2.3775,0.61815,Tuesday,July,2021
KIX-93248-135,2020-02-11,36605-83052-WB,A-D-0.5,1,Violette Hellmore,vhellmore7d@bbc.co.uk,+1 (501) 899-4038,87597 Butternut Alley,Little Rock,US,72204,Yes,True,Ara,D,0.5,5.97,1.194,0.5373,Tuesday,February,2020
KJB-98240-098,2022-01-30,77746-08153-PM,L-L-1,5,Chad Miguel,cmiguelqo@exblog.jp,+1 (240) 449-8992,83 Sauthoff Junction,Hagerstown,US,21747,Yes,True,Lib,L,1.0,15.85,1.585,2.0605,Sunday,January,2022
KJJ-12573-591,2021-09-18,12997-41076-FQ,A-L-2.5,1,Paula Denis,No email,+1 (602) 598-9823,74 Texas Road,Phoenix,US,85072,Yes,True,Ara,L,2.5,29.785,1.1914,2.68065,Saturday,September,2021
KLD-88731-484,2021-09-08,17775-77072-PP,A-M-1,5,Carlie Linskill,clinskillkh@sphinn.com,+1 (513) 743-7556,05296 Debra Alley,Cincinnati,US,45228,No,True,Ara,M,1.0,11.25,1.125,1.0125,Wednesday,September,2021
KMB-95211-174,2021-04-16,23941-30203-MO,R-D-2.5,4,Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,+1 (682) 812-1698,2 Wayridge Court,Fort Worth,US,76105,Yes,True,Rob,D,2.5,20.585,0.8234,1.2351,Friday,April,2021
KMS-49214-806,2019-04-30,50384-52703-LA,E-L-2.5,4,Lyndsey MacManus,lmacmanusmu@imdb.com,+1 (912) 191-6620,9 Springs Crossing,Savannah,US,31416,No,True,Exc,L,2.5,34.155,1.3662,3.75705,Tuesday,April,2019
KPO-24942-184,2021-03-21,70567-65133-CN,L-L-2.5,3,Desdemona Eye,No email,+353 (252) 896-2096,191 Manitowish Crossing,Bagenalstown,IR,R21,No,True,Lib,L,2.5,36.455,1.4582,4.73915,Sunday,March,2021
KRB-88066-642,2021-03-16,22107-86640-SB,L-M-1,5,Archambault Gillard,agillard1i@issuu.com,+1 (419) 663-2236,97490 Susan Avenue,Toledo,US,43666,No,True,Lib,M,1.0,14.55,1.455,1.8915,Tuesday,March,2021
KRW-91640-596,2022-04-22,70879-00984-FJ,R-L-0.5,3,Tildie Tilzey,ttilzeyeb@hostgator.com,+1 (314) 876-7205,2812 Westend Hill,Saint Louis,US,63180,No,True,Rob,L,0.5,7.17,1.434,0.4302,Friday,April,2022
KRZ-13868-122,2022-03-24,86779-84838-EJ,E-L-1,3,Kimberli Mustchin,No email,+1 (602) 411-5038,0043 Arkansas Court,Mesa,US,85215,No,True,Exc,L,1.0,14.85,1.485,1.6335,Thursday,March,2022
KSH-47717-456,2020-04-19,74671-55639-TU,L-M-1,3,Lindy Uttermare,luttermarehm@engadget.com,+1 (817) 793-6871,77 Lake View Road,Denton,US,76205,No,True,Lib,M,1.0,14.55,1.455,1.8915,Sunday,April,2020
KTO-53793-109,2019-11-21,17572-27091-AA,R-L-0.2,2,Constanta Hatfull,chatfullog@ebay.com,+1 (815) 382-1966,2 Nelson Alley,Rockford,US,61105,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Thursday,November,2019
KTX-17944-494,2019-12-29,74330-29286-RO,A-L-0.2,1,Claudetta Rushe,crushe8n@about.me,+1 (704) 883-8274,7 Corben Plaza,Charlotte,US,28299,Yes,True,Ara,L,0.2,3.885,1.9425,0.34965,Sunday,December,2019
KUX-19632-830,2021-07-20,55409-07759-YG,E-D-0.2,6,Chloette Bernardot,cbernardotr9@wix.com,+1 (936) 783-5732,6672 Cordelia Point,Conroe,US,77305,Yes,True,Exc,D,0.2,3.645,1.8225,0.40095,Tuesday,July,2021
KXA-27983-918,2020-09-15,96042-27290-EQ,R-L-0.5,5,Daryn Cassius,No email,+1 (269) 398-0766,19 Ridgeway Road,Battle Creek,US,49018,No,True,Rob,L,0.5,7.17,1.434,0.4302,Tuesday,September,2020
KXN-85094-246,2019-09-13,81744-27332-RR,L-M-2.5,3,Bunny Naulls,bnaulls2a@tiny.cc,+353 (809) 128-0755,595 Melby Avenue,Adare,IR,H54,Yes,True,Lib,M,2.5,33.465,1.3386,4.35045,Friday,September,2019
KYG-28296-920,2020-07-02,78050-20355-DI,E-M-2.5,1,Granger Smallcombe,gsmallcombed6@ucla.edu,+353 (374) 810-4528,8448 Oxford Trail,Kilkenny,IR,R95,Yes,True,Exc,M,2.5,31.625,1.265,3.47875,Thursday,July,2020
KYS-27063-603,2019-06-30,69958-32065-SW,E-L-2.5,4,Shannon List,slist1y@mapquest.com,+1 (614) 279-9816,7123 Algoma Center,Columbus,US,43231,No,True,Exc,L,2.5,34.155,1.3662,3.75705,Sunday,June,2019
KZR-33023-209,2022-04-08,21177-40725-CF,E-L-1,3,Micki Fero,No email,+1 (203) 722-1559,9 Burrows Way,Danbury,US,6816,No,True,Exc,L,1.0,14.85,1.485,1.6335,Friday,April,2022
LAA-41879-001,2022-02-10,11408-81032-UR,L-L-2.5,1,Tomas Sutty,tsutty6i@google.es,+1 (212) 586-1957,736 Mosinee Court,New York City,US,10150,No,True,Lib,L,2.5,36.455,1.4582,4.73915,Thursday,February,2022
LAW-80062-016,2022-02-03,34546-70516-LR,E-M-0.5,6,Lorin Guerrazzi,No email,+353 (764) 294-5957,8244 La Follette Street,Balrothery,IR,K32,No,True,Exc,M,0.5,8.25,1.65,0.9075,Thursday,February,2022
LBC-45686-819,2021-05-01,98573-41811-EQ,A-M-1,5,Rem Furman,rfurman62@t.co,+353 (829) 808-4788,91239 Ilene Hill,Kinsale,IR,P17,Yes,True,Ara,M,1.0,11.25,1.125,1.0125,Saturday,May,2021
LBZ-75997-047,2019-12-17,40946-22090-FP,A-M-2.5,6,Norene Magauran,nmagauran2n@51.la,No phone number,567 Artisan Place,Fresno,US,93762,No,False,Ara,M,2.5,25.875,1.035,2.32875,Tuesday,December,2019
LCB-02099-995,2019-07-31,06757-96251-UH,A-D-0.2,6,Gran Sibray,gsibrayb2@wsj.com,+1 (360) 389-5295,5018 Iowa Pass,Vancouver,US,98664,Yes,True,Ara,D,0.2,2.985,1.4925,0.26865,Wednesday,July,2019
LCU-93317-340,2019-06-17,84996-26826-DK,R-D-0.2,1,Scarlett Oliffe,soliffeop@yellowbook.com,+1 (212) 198-9134,1866 Ohio Point,Jamaica,US,11470,Yes,True,Rob,D,0.2,2.685,1.3425,0.1611,Monday,June,2019
LCY-24377-948,2021-05-07,21617-79890-DD,R-L-2.5,1,Izaak Primak,No email,+1 (206) 705-3979,55 Buhler Pass,Seattle,US,98195,Yes,True,Rob,L,2.5,27.485,1.0994,1.6491,Friday,May,2021
LDK-71031-121,2019-01-10,84761-40784-SV,L-L-2.5,1,Andie Rudram,arudramka@prnewswire.com,+1 (702) 333-7442,5600 Bultman Court,Las Vegas,US,89155,No,True,Lib,L,2.5,36.455,1.4582,4.73915,Thursday,January,2019
LEF-83057-763,2021-06-15,15395-90855-VB,L-M-0.2,5,Alikee Carryer,No email,+1 (704) 799-5219,247 Helena Drive,Charlotte,US,28230,Yes,True,Lib,M,0.2,4.365,2.1825,0.56745,Tuesday,June,2021
LGD-24408-274,2019-04-25,13694-25001-LX,L-L-0.5,3,Silvio Strase,sstrase11@booking.com,+1 (303) 579-8015,5 Forest Lane,Denver,US,80291,No,True,Lib,L,0.5,9.51,1.902,1.2363,Thursday,April,2019
LGL-16843-667,2021-05-05,82458-87830-JE,A-D-0.2,4,Alisha Hulburt,ahulburtgn@fda.gov,No phone number,7997 Artisan Crossing,Shreveport,US,71137,Yes,False,Ara,D,0.2,2.985,1.4925,0.26865,Wednesday,May,2021
LHN-75209-742,2020-03-23,01433-04270-AX,R-M-0.5,6,Felecia Dodgson,No email,+1 (973) 434-8662,48053 8th Crossing,Newark,US,7104,Yes,True,Rob,M,0.5,5.97,1.194,0.3582,Monday,March,2020
LHX-81117-166,2021-12-31,01282-28364-RZ,R-L-1,4,Koressa O'Geneay,kogeneayrd@utexas.edu,+1 (303) 637-0326,77 Rigney Hill,Aurora,US,80045,No,True,Rob,L,1.0,11.95,1.195,0.717,Friday,December,2021
LIN-88046-551,2022-03-23,10725-45724-CO,R-L-0.5,4,Kandace Cragell,kcragellkk@google.com,+353 (458) 634-2269,772 Buhler Point,Dungarvan,IR,T56,No,True,Rob,L,0.5,7.17,1.434,0.4302,Wednesday,March,2022
LIS-96202-702,2020-06-07,72028-63343-SU,L-D-2.5,4,Annetta Brentnall,abrentnallcw@biglobe.ne.jp,+44 (373) 897-1797,00 Ludington Pass,East End,UK,BH21,No,True,Lib,D,2.5,29.785,1.1914,3.87205,Sunday,June,2020
LJN-34281-921,2021-12-17,52143-35672-JF,R-L-2.5,5,Tuckie Mathonnet,tmathonneti0@google.co.jp,+1 (614) 781-0396,407 Roth Circle,Columbus,US,43240,No,True,Rob,L,2.5,27.485,1.0994,1.6491,Friday,December,2021
LKE-14821-285,2020-05-03,13736-92418-JS,R-M-0.2,5,Becky Semkins,bsemkinsdk@unc.edu,+353 (209) 764-2690,7219 Clemons Place,Kinnegad,IR,R32,Yes,True,Rob,M,0.2,2.985,1.4925,0.1791,Sunday,May,2020
LOO-35324-159,2020-05-19,68412-11126-YJ,A-L-0.2,4,Boyd Bett,bbett3x@google.de,+1 (202) 632-9905,353 Maple Wood Avenue,Washington,US,20520,Yes,True,Ara,L,0.2,3.885,1.9425,0.34965,Tuesday,May,2020
LOU-41819-242,2022-07-14,88060-50676-MV,R-M-1,2,Dorette Hinemoor,No email,+1 (754) 336-4224,121 Union Point,Fort Lauderdale,US,33345,Yes,True,Rob,M,1.0,9.95,0.995,0.597,Thursday,July,2022
LPS-39089-432,2019-04-24,97655-45555-LI,R-D-1,5,Baudoin Alldridge,balldridge93@yandex.ru,+1 (646) 561-0082,14 Oriole Hill,Brooklyn,US,11215,Yes,True,Rob,D,1.0,8.95,0.895,0.537,Wednesday,April,2019
LQG-41416-375,2021-10-19,45190-08727-NV,L-D-1,3,Dyanna Aizikovitz,daizikovitz2u@answers.com,+353 (766) 141-6317,7 Northland Court,Leixlip,IR,A86,Yes,True,Lib,D,1.0,12.95,1.295,1.6835,Tuesday,October,2021
LQU-08404-173,2020-12-03,09960-34242-LZ,L-L-1,3,Salomo Cushworth,No email,+1 (609) 409-7044,44 Oneill Parkway,Trenton,US,8650,No,True,Lib,L,1.0,15.85,1.585,2.0605,Thursday,December,2020
LRK-97117-150,2019-07-08,33000-22405-LO,L-L-1,6,Sean Lorenzetti,slorenzettidl@is.gd,+1 (915) 581-0694,1104 Paget Lane,El Paso,US,79945,No,True,Lib,L,1.0,15.85,1.585,2.0605,Monday,July,2019
LTD-71429-845,2019-02-24,03157-23165-UB,A-L-0.5,1,Flory Crumpe,fcrumpe7u@ftc.gov,+44 (564) 507-1056,1 Hanover Terrace,Norton,UK,NN11,No,True,Ara,L,0.5,7.77,1.554,0.6993,Sunday,February,2019
LTD-96842-834,2022-07-12,00246-15080-LE,L-D-2.5,6,Francesco Dressel,No email,No phone number,1 Fulton Road,Toledo,US,43605,No,False,Lib,D,2.5,29.785,1.1914,3.87205,Tuesday,July,2022
LTN-89139-350,2019-06-27,07756-71018-GU,R-L-2.5,5,Kacy Canto,kcantor4@gmpg.org,+1 (260) 735-9621,43 Doe Crossing Center,Fort Wayne,US,46896,Yes,True,Rob,L,2.5,27.485,1.0994,1.6491,Thursday,June,2019
LTO-95975-728,2021-10-13,46560-73885-PJ,R-L-0.5,4,Rosaline McLae,rmclae72@dailymotion.com,No phone number,1065 Myrtle Center,Swindon,UK,SN1,No,False,Rob,L,0.5,7.17,1.434,0.4302,Wednesday,October,2021
LTP-31133-134,2022-01-26,66527-94478-PB,A-L-0.5,3,Sarajane Potter,No email,+1 (817) 389-2294,5 Hermina Drive,Fort Worth,US,76129,No,True,Ara,L,0.5,7.77,1.554,0.6993,Wednesday,January,2022
LTS-03470-353,2020-07-16,90985-89807-RW,A-L-2.5,5,Wang Powlesland,wpowleslandgt@soundcloud.com,+1 (412) 453-4798,2 Novick Junction,Pittsburgh,US,15274,Yes,True,Ara,L,2.5,29.785,1.1914,2.68065,Thursday,July,2020
LUO-37559-016,2021-04-19,21240-83132-SP,L-M-1,3,Jessica McNess,No email,+1 (504) 545-1478,664 Erie Place,New Orleans,US,70116,No,True,Lib,M,1.0,14.55,1.455,1.8915,Monday,April,2021
LWJ-06793-303,2022-01-02,95424-67020-AP,R-M-2.5,2,Kris O'Cullen,koculleneu@ca.gov,+353 (284) 183-7528,39 Chinook Crossing,Adare,IR,H54,Yes,True,Rob,M,2.5,22.885,0.9154,1.3731,Sunday,January,2022
LWL-68108-794,2020-05-26,44494-89923-UW,A-D-0.5,3,Dorotea Hollyman,dhollymanl1@ibm.com,+1 (406) 851-1244,46861 Esker Avenue,Billings,US,59112,Yes,True,Ara,D,0.5,5.97,1.194,0.5373,Tuesday,May,2020
LWS-13938-905,2020-11-18,90533-82440-EE,A-M-2.5,6,Michale Delves,mdelvespz@nature.com,+1 (334) 881-9178,670 Shoshone Circle,Montgomery,US,36177,Yes,True,Ara,M,2.5,25.875,1.035,2.32875,Wednesday,November,2020
LXK-00634-611,2022-02-20,94091-86957-HX,R-L-1,3,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,IR,D17,No,True,Rob,L,1.0,11.95,1.195,0.717,Sunday,February,2022
LXR-09892-726,2020-07-13,50924-94200-SQ,R-D-2.5,2,Boyce Tarte,btartem9@aol.com,+1 (360) 927-6561,084 Reindahl Park,Olympia,US,98506,Yes,True,Rob,D,2.5,20.585,0.8234,1.2351,Monday,July,2020
LXS-63326-144,2021-05-16,35367-50483-AR,R-L-0.5,2,Geoffrey Siuda,gsiudaq4@nytimes.com,+1 (202) 315-8135,64284 Pearson Parkway,Washington,US,20380,Yes,True,Rob,L,0.5,7.17,1.434,0.4302,Sunday,May,2021
LYP-52345-883,2021-03-24,17649-28133-PY,E-M-0.5,1,Mathew Goulter,No email,+353 (968) 887-1849,3 Sunfield Terrace,Kinlough,IR,F94,Yes,True,Exc,M,0.5,8.25,1.65,0.9075,Wednesday,March,2021
MAY-77231-536,2020-09-02,01304-59807-OB,A-M-0.2,2,Nico Hubert,No email,+1 (646) 228-3492,027 Village Avenue,New York City,US,10155,Yes,True,Ara,M,0.2,3.375,1.6875,0.30375,Wednesday,September,2020
MBM-00112-248,2019-09-02,50238-24377-ZS,L-L-1,5,Currey MacAllister,No email,+1 (203) 490-3839,07300 Walton Point,Danbury,US,6816,Yes,True,Lib,L,1.0,15.85,1.585,2.0605,Monday,September,2019
MBM-55936-917,2019-03-12,55989-39849-WO,L-D-0.5,3,Andrej Havick,ahavickat@nsw.gov.au,+1 (828) 769-0743,720 Pennsylvania Pass,Asheville,US,28805,Yes,True,Lib,D,0.5,7.77,1.554,1.0101,Tuesday,March,2019
MBT-23379-866,2022-05-10,82990-92703-IX,L-L-1,5,Nataniel Helkin,nhelkine9@example.com,No phone number,9 Loftsgordon Pass,Philadelphia,US,19191,No,False,Lib,L,1.0,15.85,1.585,2.0605,Tuesday,May,2022
MDC-03318-645,2022-04-30,43974-44760-QI,A-L-0.2,2,Warner Maddox,wmaddox7l@timesonline.co.uk,+1 (917) 310-4684,6223 North Hill,New York City,US,10105,No,True,Ara,L,0.2,3.885,1.9425,0.34965,Saturday,April,2022
MDG-14481-513,2021-05-19,64897-79178-MH,A-M-2.5,4,Zack Pellett,zpellettf2@dailymotion.com,+1 (318) 218-5955,0 Lukken Court,Shreveport,US,71115,No,True,Ara,M,2.5,25.875,1.035,2.32875,Wednesday,May,2021
MEK-39769-035,2021-06-27,15380-76513-PS,R-D-2.5,3,Paulo Yea,pyea4d@aol.com,+353 (885) 555-9183,9760 Nelson Lane,Ashford,IR,H12,No,True,Rob,D,2.5,20.585,0.8234,1.2351,Sunday,June,2021
MEK-85120-243,2022-03-15,06623-54610-HC,R-L-0.2,3,Bobbe Renner,No email,+1 (919) 456-9860,9 Westerfield Place,Durham,US,27705,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Tuesday,March,2022
MEX-29350-659,2020-09-11,02009-87294-SY,E-M-1,5,Vasily Polglase,vpolglasefd@about.me,No phone number,63 Maryland Trail,Toledo,US,43610,No,False,Exc,M,1.0,13.75,1.375,1.5125,Friday,September,2020
MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,vstansburygc@unblog.fr,+1 (915) 530-3435,10283 Ramsey Hill,El Paso,US,88553,Yes,True,Rob,M,0.5,5.97,1.194,0.3582,Monday,August,2020
MGQ-98961-173,2022-04-05,83895-90735-XH,L-L-0.5,4,Brook Drage,bdrage39@youku.com,+1 (937) 566-3449,3584 7th Parkway,Dayton,US,45432,No,True,Lib,L,0.5,9.51,1.902,1.2363,Tuesday,April,2022
MHD-95615-696,2020-02-07,27930-59250-JT,R-L-2.5,5,Allis Wilmore,No email,+1 (713) 984-5207,94 Moulton Street,Houston,US,77260,No,True,Rob,L,2.5,27.485,1.0994,1.6491,Friday,February,2020
MHM-44857-599,2019-09-12,26295-44907-DK,L-D-1,1,Ambrosio Weinmann,aweinmannj8@shinystat.com,+1 (513) 966-3308,8 Waywood Alley,Cincinnati,US,45999,No,True,Lib,D,1.0,12.95,1.295,1.6835,Thursday,September,2019
MIF-17920-768,2021-08-05,68946-40750-LK,R-L-0.2,6,Morna Hansed,mhanseddh@instagram.com,+353 (997) 520-7802,1 Dwight Point,Tr? Mh?r,IR,R93,Yes,True,Rob,L,0.2,3.585,1.7925,0.2151,Thursday,August,2021
MIQ-16322-908,2019-08-03,20118-28138-QD,A-L-1,2,Jaquenette Skentelbery,jskentelberyoa@paypal.com,+1 (713) 976-5419,90235 Holy Cross Parkway,Houston,US,77281,No,True,Ara,L,1.0,12.95,1.295,1.1655,Saturday,August,2019
